Url,Identifier,PrefLabel,Definition,Version,Deprecated,Date
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0199/,SDN:L22::TOOL0199,Trimble NT300D Global Positioning System receiver,"A high-performance, sub-meter position GPS receiver for marine applications. It combines a state-of-the-art, 12-channel GPS receiver and a high-performance dual-channel transmitter. It was discontinued in 2009.",1,false,2010-05-18 16:10:58.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0473/,SDN:L22::TOOL0473,Precision Measurement Engineering SCAMP microstructure profiler,"A self contained, autonomous microstructure profiler designed to measure extremely small scale (order 1 mm) fluctuations of electrical conductivity, temperature, and chlorophyll concentration in aquatic environments. It has a maximum depth rating of 100 m, a travel rate of 10 cm/s and a sampling rate of 100 Hz. The instrument is powered by internal batteries that allow it to operate continuously for at least 4 hours. The fast conductivity channel uses a PME 4-electrode conductivity microsensor while the standard conductivity channel uses a PME 4-electrode ceramic sensor. The instrument has two available fast temperature channels, each using a Thermometrics FP07 thermistor, and includes a Keller PSI PAA-10 pressure sensor. Two gradient channels are used to store d/dt computations. These data can be used to infer the levels of dissipation of turbulent kinetic energy, in-situ fluxes of heat and salt, and the microstructure behavior of these parameters. The chlorophyll fluorometer consists of a high intense blue LED and a 455 nm interface filter that illuminates a small water sample. Chlorophyll fluorescence is observed through a 685 nm interference filter by a photo diode detector. A Li-Cor LI-192SA PAR sensor can also be attached to the SCAMP. Data are stored on an internal data logger.",1,false,2012-02-21 16:06:42.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0499/,SDN:L22::TOOL0499,Aanderaa conductivity sensor 3919B,"An inductive conductivity sensor designed to operate over a range of 0-7.5 S/m with a resolution of 0.0002 S/m and an accuracy of +/- 0.0018 S/m. The instrument includes a temperature sensor with a range of -5 to 40 degC, a resolution of 0.01 degC and an accuracy of +/-0.1 degC. The shallow water (SW) version of the instrument is rated to 300 m, the intermediate water (IW) version to 2000 m and the deep water (DW) version to 6000 m. The instrument has a titanium casing and can be interfaced with the Aanderaa RCM9/11 or RDCP, or used for standalone operations.",1,false,2012-06-13 14:30:27.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1003/,SDN:L22::TOOL1003,Vaisala Present Weather Detector PWD series,"Vaisala Present Weather and Visibility sensors (PWD10, PWD12, PWD20 and PWD22) are compact and light-weight probes that provide accurate measurements of prevailing visibility. PWD10 and PWD12 models measure visibility in a range of 10m-2,000m while PWD20 and PWD22 are able to measure visibility up to 20,000m. Moreover,  PWD12 and PWD22 models are able to indicate the cause of prevailed visibility and detect precipitation type and rain accumulation while PWD10 and PWD20 can not measure these parameters",1,false,2016-06-20 10:24:20.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1029/,SDN:L22::TOOL1029,Airmar Ultrasonic WeatherStation 100WX,"Airmar Ultrasonic WeatherStation 100WX is a compact meteorological station designed to provide real-time, site-specific weather information on stationary platforms. The instrument combines up to seven sensors to measure apparent wind speed and direction, barometric pressure, air temperature, relative humidity, dew point and wind chill temperature. Ultrasonic readings of apparent wind speed and direction are taken for wind speeds up to 40 m/s. Output options include NMEA 0183 (RS422) and NMEA 0183 (RS232).",1,false,2016-10-24 14:25:31.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0799/,SDN:L22::TOOL0799,Furuno Navigator GP37 Global Positioning System receivers,"The Furuno GP-37 is a 12-parallel channel, all-in-view GPS receiver designed for coastal ships, and fishing boats. It is equipped with WAAS (Wide Area Augmentation System) and DGPS (differential GPS) receivers. It has a 4.5 inch monochrome LCD display. The unit offers position fixes with accuracy of 10m for basic GPS, 3m where a WAAS service is available, and 5m with DGPS.",1,false,2014-09-18 15:18:31.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1303/,SDN:L22::TOOL1303,Kongsberg Maritime CONTROS HydroC CH4 (underwater) methane sensor,"A methane sensor is designed for background methane monitoring and long-term deployments. It measures in-situ CH4 partial pressure. Dissolved CH4 molecules diffuse through a thin membrane into a detector chamber where the CH4 concentration is determined by means of tunable diode laser absorption spectroscopy (TDLAS). The detector has a high accuracy in a large dynamic range of partial pressures and stability over a long time. Sensors can be adapted with a number of optional configurations such as underwater pumps, different flow head designs, antifouling heads, operational temperature ranges, battery packs and ROV, AUV, profiling and mooring frame packages etc. Measurement range: 0-40,000 uatm. Detection limit: < 1 uatm. Operating depth: 3,000 m. Accuracy: +/-2 uatm or +/-3% (whichever is greater).",1,false,2019-01-07 12:29:16.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1329/,SDN:L22::TOOL1329,Scripps Institution of Oceanography ODF (automated) oxygen titrator,"A bench-top, oxygen titrator system designed by the Ocean Data Facility (ODF) at the Scripps Institution of Oceanography that is based on the Winkler titration method. It measures dissolved oxygen using photometric end-point detection based on the absorption of 365nm wavelength ultra-violet light. Thiosulphate is typically dispensed from a Dosimat burette. The titration and data logging are controlled by ODF PC software compiled in LabView.",2,false,2019-05-03 15:32:42.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0507/,SDN:L22::TOOL0507,Garrett Screen surface sampler,A hand-held Monel (nickel-copper alloy) mesh screen in a rigid frame designed to sample the surface film in oceanic waters. The screen is placed horizontally through the water surface then withdrawn from the water (still held horizontally) and drained into a sample bottle. It is used to sample chemical and biological species in the surface film. The Garrett Screen was developed in the 1960s by William Garrett of the US Naval Research Laboratory.,1,false,2012-06-22 15:36:10.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0807/,SDN:L22::TOOL0807,NIOZ Steel 10.5cm manual sediment corer,"A manual sediment corer produced by NIOZ for sampling sediments in shallow waters from a small boat.  It comprises a 10.5cm diameter (core area 0.009 m2) steel core with a closure at the top attached to a 2m aluminium pole. It is manually pushed approximately 25 cm into the sediment, the top is closed and then it is pulled out complete with the sediment sample.",3,false,2014-11-12 11:31:22.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0590/,SDN:L22::TOOL0590,Aanderaa CTR7 thermistor conductivity chain,An instrument with up to 5 induction conductivity and thermistor temperature sensor pairs along a string held vertically in the water column and connected to a 12-channel Aanderaa DL7 data logger. The twelfth channel may be used for an optional pressure sensor housed in one of the senor pairs Overall accuracy (+/-) 0.1C for temperature and 0.3 mS/cm for conductivity.  Further information may be found in http://www.bodc.ac.uk/data/documents/nodb/78767/.,1,false,2013-01-17 10:07:40.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1146/,SDN:L22::TOOL1146,Sequoia LISST-100X particle sizer,"A self contained unit which measures the scattering of LASER light at a number of angles. Primary measurement is mathematically inverted to provide grain size distribution and is scaled to obtain volume scattering function. The size distribution is presented as concentration in each of the grain-size class bins. Optical transmission, water depth and temperature are recorded as supporting measurements. The instrument has an optical path length of 5 cm as standard (2.5 cm optional) and measures particles over the size range 1.2 - 250 um (Type B) or 2.5-500 um (Type C) in 32 log-spaced size classes. As an option a modified endcap can be constucted to connect to a Campbell OBS-3+,Turner Cyclops-7 fluorometer or Sea-Bird Micro-Cat CTD.",1,false,2017-08-07 13:07:11.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0890/,SDN:L22::TOOL0890,Knudsen Chirp 3260,"The Knudsen Chirp 3260 is a deep water system capable of reaching depths up to 10,000m plus. This instrument is available in a 2 or 4 channel configuration with frequencies ranging from 3.5kHz to 210kHz. The Chirp 3260 is designed for full ocean depth requirements where high power output is required",1,false,2015-06-18 14:42:56.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0024/,SDN:L22::TOOL0024,Sea-Bird SBE 26 SEAGAUGE Wave and Tide Recorder,"The SBE 26 SEAGAUGE is a water level recorder with a Digiquartz pressure sensor, accurate clock, precision thermometer and optional conductivity sensor. Pressure data are integrated to give sea level or are burst recorded at rates up to 4 Hz to measure characterise waves. Further information may be found on the BODC document server at URL http://www.bodc.ac.uk/data/documents/nodb/82441/.",1,false,2009-11-30 11:27:51.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL1420/,SDN:L22::TOOL1420,ASL Environmental Sciences Zooplankton Acoustic Profiler (ZAP) 200 kHz {Water Column Profiler (WCP)} echosounder,"A cable tethered instrument designed to measure and record the Water Column moving through its field of view from the seabed during long, unattended, deployments. It transmits an acoustic pulse of programmable duration, then listens for the echo from targets in the water column. It returns a value of the acoustic intensity for every 12.5 cm. It can be deployed up to 150 m beneath the surface, looking upward, or from the surface looking downward.",1,false,2020-04-17 09:50:17.0
http://vocab.nerc.ac.uk/collection/L22/current/NETT0054/,SDN:L22::NETT0054,Hensen egg net - Hensen (1887); Jenkins (1901); Wimpenny (1937),"Construction is a 38 cm diameter mouth (40 cm long conical mouth piece); 100 cm diameter conical net mouth. 144 cm long net of No. 20 silk [Wiebe and Benfield 2003 Plate 1 A, B)",1,false,2011-10-21 14:18:49.0
http://vocab.nerc.ac.uk/collection/L22/current/TOOL0924/,SDN:L22::TOOL0924,Vector Instruments cup anemometer,"Instrument used to measure wind speed. The model is unknown. It is assumed to consist of a 3-cup rotor, a precision ball-race mounted shaft and internal modules and components to provide electrical output signals.  The outline and mechanical design of Vector Instruments cup anemometers, common to the A100 series, has remained largely unchanged since the introduction of the original Porton Anemometer in 1972.",1,false,2015-07-30 14:44:53.0
